agna ā yāhi vītaye gṛṇāno havyadātaye / ni hotā satsi barhiṣi // tvamagne yajñānāṃ hotā viśveṣāṃ hitaḥ / devebhirmānuṣe jane // agniṃ dūtaṃ vṛṇīmahe hotāraṃ viśvavedasam / asya yajñasya sukratum //	Come, Agni, praised with song, to feast and sacrificial offering sit O Agni, thou hast been ordained Hotar of every sacrifice, Agni we choose as envoy, skilled performer of this holy rite,
agnirvṛtrāṇi jaṅghanaddraviṇasyurvipanyayā / samiddhaḥ śukra āhutaḥ //	Served with oblation, kindled, bright, through love of song may Agni, bent
preṣṭhaṃ vo atithiṃ stuṣe mitramiva priyam / agne rathaṃ na vedyam //	laud your most beloved guest like a dear friend, O Agni, him
tvaṃ no agne mahobhiḥ pāhi viśvasyā arāteḥ / uta dviṣo martyasya //	Do thou, O Agni, with great might guard us from all malignity,
ā te vatso mano yamatparamāccitsadhasthāt / agne tvāṃ kāmaye girā // tvāmagne puṣkarādadhyatharvā niramanthata / mūrdhno viśvasya vāghataḥ //	May Vatsa draw thy mind away even from thy loftiest dwelling place! Agni, Atharvan brought thee forth by rubbing from the sky, the head
agne vivasvadā bharāsmabhyamūtaye mahe / devo hyasi no dṛśe // namaste agna ojase gṛṇanti deva kṛṣṭayaḥ / amairamitramardaya //	O Agni, bring us radiant light to be our mighty succour, for O Agni, God, the people sing reverent praise to thee for strength
dūtaṃ vo viśvavedasaṃ havyavāhamamartyam / yajiṣṭhamṛñjase girā // upa tvā jāmayo giro dediśatīrhaviṣkṛtaḥ / vāyoranīke asthiran // upa tvāgne divedive doṣāvastardhiyā vayam / namo bharanta emasi //	seek with song your messenger, oblationbearer, lord of wealth, Still turning to their aim in thee the sacrificers sister hymns To thee, illuminer of night, O Agni, day by day with prayer,
jarābodha tadviviḍḍhi viśeviśe yajñiyāya / stomaṃ rudrāya dṛśīkam // prati tyaṃ cārumadhvaraṃ gopīthāya pra hūyase / marudbhiragna ā gahi //	Help, thou who knowest lauds, this work, a lovely hymn in Rudras praise, To this fair sacrifice to drink the milky draught art thou called forth
aśvaṃ na tvā vāravantaṃ vandadhyā agniṃ namobhiḥ / samrājantamadhvarāṇām // aurvabhṛguvacchucimapnavānavadā huve / agniṃ samudravāsasam //	With homage will reverence thee, Agni, like a longtailed steed, As Aurva and as Bhrigu called, as Apnavana called, call
agnimindhāno manasā dhiyaṃ saceta martyaḥ / agnimindhe vivasvabhiḥ //	When he enkindles Agni, man should with his heart attend the song
āditpratnasya retaso jyotiḥ paśyanti vāsaram / paro yadidhyate divi //	Then, verily, they see the light refulgent of primeval seed,
agniṃ vo vṛdhantamadhvarāṇāṃ purūtamam / acchā naptre sahasvate // agnistigmena śociṣā yaṃsadviśvaṃ nyātriṇam / agnirno vaṃsate rayim //	Hither, for powerful kinship, call Agni, him who prospers you, May Agni with his pointed blaze cast down each fierce devouring fiend
agne mṛḍa mahāṃ asyaya ā devayuṃ janam / iyetha barhirāsadam //	Agni, be gracious; thou art great thou hast approached the pious man,
agne rakṣā ṇo aṃhasaḥ prati sma deva rīṣataḥ / tapiṣṭhairajaro daha // agne yuṅkṣvā hi ye tavāśvāso deva sādhavaḥ / araṃ vahantyāśavaḥ // ni tvā nakṣya viśpate dyumantaṃ dhīmahe vayam / suvīramagna āhuta //	Agni, preserve us,from distress consume our enemies, O God, Harness, O Agni, O thou God, thy steeds which are most excellent! Lord of the tribes, whom all must seek, we worshipped Agni set thee down,
agnirmūrdhā divaḥ kakutpatiḥ pṛthivyā ayam / apāṃ retāṃsi jinvati //	Agni is head and height of heaven, the master of the earth is he
imamū ṣu tvamasmākaṃ saniṃ gāyatraṃ navyāṃsam / agne deveṣu pra vocaḥ //	O Agni, graciously announce this our good fortune of the Gods,
taṃ tvā gopavano girā janiṣṭhadagne aṅgaraḥ / sa pāvaka śrudhī havam // pari vājapatiḥ kaviragnirhavyānyakramīt / dadhadratnāni dāśuṣe //	Agni, the Sage, the Lord of Strength, hath moved around the sacred gifts,
udu tyaṃ jātavedasaṃ devaṃ vahanti ketavaḥ / dṛśe viśvāya sūryam //	His heralds bear him up aloft, the God who knoweth all that lives,
śaṃ no devīrabhiṣṭaye śaṃ no bhavantu pītaye / śaṃ yorabhi sravantu naḥ //	Kind be the Goddesses to lend us help, and kind that we may drink
kasya nūnaṃ parīṇasi dhiyo jinvasi satpate / joṣātā yasya te giraḥ //	Lord of the brave, whose songs dost thou in thine abundance now inspire,
yajñāyajñā vo agnaye girāgirā ca dakṣase / prapra vayamamṛtaṃ jātavedasaṃ priyaṃ mitraṃ na śaṃsiṣam // pāhi no agna ekayā pāhyūta dvitīyayā / pāhi gīrbhistisṛbhirūrjāṃ pate pāhi catasṛbhirvaso //	Sing to your Agni with each song, at every sacrifice for strength Agni, protect thou us by one, protect us by the second song, O Agni, with thy lofty beams, with thy pure brilliancy, O God,
tve agne svāhuta priyāsaḥ santu sūrayaḥ / yantāro ye maghavāno janānāmūrvaṃ dayanta gonām //	O Agni who art worshipped well, dear let our princes be to thee,
agne jaritarviśpatistapāno deva rakṣasaḥ / aproṣivāngṛhapate mahāṃ asi divaspāyurduroṇayuḥ //	Agni, praisesinger! Lord of men, God! burning up the Rakshasas,
agne vivasvaduṣasaścitraṃ rādho amartya / ā dāśuṣe jātavedo vahā tvamadyā devāṃ uṣarbudhaḥ // tvaṃ naścitra ūtyā vaso rādhāṃsi codaya / asya rāyastvamagne rathīrasi vidā gādhaṃ tuce tu naḥ // tvamitsaprathā asyagne trātarṛtaḥ kaviḥ / tvāṃ viprāsaḥ samidhāna dīdiva ā vivāsanti vedhasaḥ //	Immortal Jatavedas, thou brighthued refulgent gift of Dawn, Wonderful, with thy favouring help, send us thy bounties, gracious Lord Famed art thou, Agni, far and wide, preserver, righteous, and a Sage
ā no agne vayovṛdhaṃ rayiṃ pāvaka śaṃsyam / rāsvā ca na upamāte puruspṛhaṃ sunītī suyaśastaram //	O holy Agni, give us wealth famed among men and strengthening life!
yo viśvā dayate vasu hotā mandro janānām / madhorna pātrā prathamānyasmai pra stomā yantvagnaye //	To him, who dealeth out all wealth, the sweettoned Hotarpriest of men,
enā vo agniṃ namasorjo napātamā huve / priyaṃ cetiṣṭhamaratiṃ svādhvaraṃ viśvasya dūtamamṛtam //	With this mine homage invoke Agni for you, the Son of Strength,
śeṣe vaneṣu mātṛṣu saṃ tvā martāsa indhate / atandro havyaṃ vahasi haviṣkṛta ādiddeveṣu rājasi //	Thou liest in the logs that are thy mothers mortals kindle thee
adarśi gātuvittamo yasminvratānyādadhuḥ / upo ṣu jātamāryasya vardhanamagniṃ nakṣantu no giraḥ //	He hath appeared, best prosperer, in whom men lay their holy acts
agnimīḍiṣvāvase gāthābhiḥ śīraśociṣam / agniṃ rāye purumīḍha śrutaṃ naro 'gniḥ sudītaye chardiḥ // śrudhi śrutkarṇa vahnibhirdevairagne sayāvabhiḥ / ā sīdatu barhiṣi mitro aryamā prātaryāvabhiradhvare //	Chief Priest is Agni at the laud, as stones and grass at sacrifice Pray Agni of the piercing flame, with sacred songs, to be our help; Hear, Agni who hast ears to hear, with all thy train of escort Gods!
pra daivodāso agnirdeva indro na majmanā / anu mātaraṃ pṛthivīṃ vi vāvṛte tasthau nākasya śarmaṇi //	Agni of Divodasa, God, comes forth like Indra in his might
adha jmo adha vā divo bṛhato rocanādadhi / ayā vardhasva tanvā girā mamā jātā sukrato pṛṇa //	Whether thou come from earth or from the lofty lucid realm of heaven,
kāyamāno vanā tvaṃ yanmātRīrajagannapaḥ / na tatte agne pramṛṣe nivartanaṃ yaddūre sannihābhuvaḥ // ni tvāmagne manurdadhe jyotirjanāya śaśvate / dīdetha kaṇva ṛtajāta ukṣito yaṃ namasyanti kṛṣṭayaḥ //	If, loving well the forests, thou wentest to thy maternal floods, O Agni, Manu stablished thee a light for all the race of men The God who giveth wealth accept your full libation poured to, him!
praitu brahmaṇaspatiḥ pra devyetu sūnṛtā / acchā vīraṃ naryaṃ paṅktirādhasaṃ devā yajñaṃ nayantu naḥ //	Let Brahmanaspati come forth, let Sunrita the Goddess come,
ūrdhva ū ṣu ṇa ūtaye tiṣṭhā devo na savitā / ūrdhvo vājasya sanitā yadañjibhirvāghadbhirvihvayāmahe //	Stand up erect to lend us aid, stand up like Savitar the God,
pra yo rāye ninīṣati marto yaste vaso dāśat / sa vīraṃ dhatte agna ukthaśaṃsinaṃ tmanā sahasrapoṣiṇam //	The man who bringeth gifts to thee, bright God who fain wouldst lead to wealth,
pra vo yahvaṃ purūṇāṃ viśāṃ devayatīnām / agniṃ sūktebhirvacobhirvṛṇīmahe yaṃsamidanya indhate //	With hymns and holy eulogies we supplicate your Agni, Lord
ayamagniḥ suvīryasyeśe hi saubhagasya / rāya īśe svapatyasya gomata īśe vṛtrahathānām //	This Agni is the Lord of great prosperity and hero, strength,
tvamagne gṛhapatistvaṃ hotā no adhvare / tvaṃ potā viśvavāra pracetā tākṣi yāsi ca vāryam //	Thou, Agni, art the homesteads Lord, our Hotarpriest at sacrifice
