duḥkhatrayābhighātājjijñāsā tadabhighātake hetau /	On account of affliction from threefold misery, inquiry should be instituted into the means for its removal.
dṛṣṭe sāpārthā cennaikāntātyantato 'bhāvāt //	If it be said that it is useless because of the existence of evident means then we reply no, because of the absence of certainty and finality.
duḥkhatrayeti / asyā āryyāyā upodghātaḥ kriyate / iha bhagavānbrahmasutaḥ kapilo nāma /	The threefold misery, etc. This āryā is introducedThe exalted sage, Kapila by name, was the son of Brahman.
sanakaśca sanandaśca tṛtīyaśca sanātanaḥ / āsuriḥ kapilaścaiva voḍhuḥ pañcaśikhastathā / ityete brahmaṇaḥ putrāḥ sapta proktā maharṣayaḥ //	As it is said “Sanaka, Sanandana, Sanātana the third, Āsuri, Kapila, Vodhu and Pañcaśikha, these seven sages are said to be the sons of Brahman.” Virtue, knowledge, renunciation and power were born with Kapila.
evaṃ sa utpannaḥ sannandhatamasi majjajjagadālokya saṃsārapāramparyyeṇa satkāruṇyo jijñāsamānāya āsurisagotrāya brahmaṇāyedaṃ pañcaviṃśatitattvānāṃ jñānamuktavān /	Thus born, seeing this world sinking in the blinding gloom and the succession of samsāra birth and death, he became filled with compassion and taught this knowledge of twentyfive principles to the brahmin Āsuri, born in his own family,the knowledge by which misery comes to an end.
yasya jñānādduḥkhakṣayo bhavati / pañcaviṃśatitatvajño yatra tatrāśrame vaset / jaṭī muṇḍī śikhī vāpi mucyate nātra saṃśayaḥ //	“One endowed with the knowledge of the twentyfive principles will undoubtedly get salvation, no matter in what stage of life he is, whether he has matted hair, or is shaved or has topknot.” So it is saidOn account of affliction from threefold misery inquiry should be instituted.
duḥkhatrayābhighātājjijñāseti /	The three kinds of misery are, internal, external and divine.
tatrādhyātmikaṃ dvividhaṃ śārīraṃ mānasaṃ ceti /	The internal twofold bodily and mental.
śārīraṃ vātapittaśleṣmaviparyyayakṛtaṃ jvarātīsārādi / mānasaṃ priyaviyogāpriyasaṃyogādi /	The bodily misery,fever, dysentry and the rest,is due to the disorder of wind, bile or phlegm mental is separation from what is liked, and union with what is not liked and the rest.
ādhibhautikaṃ caturvidhaṃ bhūtagrāmanimittaṃ manuṣyapaśumṛgapakṣisarīsṛpadaṃśamaśakayūkāmatkuṇamatsyamakaragrāhasthāvarebhyo jarāyujāṇḍajasvedajodbhijjebhyaḥ sakāśādupajāyate /	The external misery, due to fourfold living beings, vis., viviparous, oviparous, born of sweat and born of soil, arises from men, beasts, deer, birds, serpents, gnats, mosquitos, lice, bugs, alligators, sharks, unmoving objects and the rest.
ādhidaivikaṃ devānāmidaṃ daivikam / divaḥ prabhavatīti vā daivaṃ tadadhikṛtya yadupajāyate śītoṣṇavātavarṣāśanipātādikam /	The divine misery,i.e., daiva, because it belongs to gods or comes from heaven, that which arises with reference to these,is cold, heat, storm, rain, thunderbolt, and the rest.
