asty uttarasyāṃ diśi devatātmā himālayo nāma nagādhirājaḥ / pūrvāparau toyanidhī vigāhya sthitaḥ pṛthivyā iva mānadaṇḍaḥ //	There is, in the northern quarter, the deitysould lord of mountains immovable ones, by name Himalaya the mansion of snow, who stands like the measuring rod of the earth, spanning the distance between; having eutered the Eastern and the Western occeans
yaṃ sarvaśailāḥ parikalpya vatsaṃ merau sthite dogdhari dohadakṣe / bhāsvanti ratnāni mahauṣadhīś ca pṛthūpadiṣṭāṃ duduhur dharitrīm //	Whom, all the mountains, having fixed upon as the calf, while mount Meru, clever in milking, stood as the milker, milked from the earth in the shape of a cow, as directed by Prithu, brilliant jewels and great medicinal herbs
anantaratnaprabhavasya yasya himaṃ na saubhāgyavilopi jātam / eko hi doṣo guṇasaṃnipāte nimajjatīndoḥ kiraṇeṣv ivāṅkaḥ //	Snow could not be a destroyer of beauty in the case of him who is the source of countless jewels; for one blemish is lost in a host of virtues, like the spot on the moon in her rays
yaś cāpsarovibhramamaṇḍanānāṃ saṃpādayitrīṃ śikharair bibharti / balāhakacchedavibhaktarāgām akālasaṃdhyām iva dhātumattām //	Who bears on his peaks, a richness of metals, appearing like an untimely twilight, which, with its colours reflected into the pieces of clouds, leads to the amorous decking of the Apsarases heavenly nymphs
āmekhalaṃ saṃcaratāṃ ghanānāṃ cchāyām adhaḥsānugatāṃ niṣevya / udvejitā vṛṣṭibhir āśrayante śṛṅgāṇi yasyātapavanti siddhāḥ // padaṃ tuṣārasrutidhautaraktaṃ yasminn adṛṣṭvāpi hatadvipānām / vidanti mārgaṃ nakharandhramuktair muktāphalaiḥ kesariṇāṃ kirātāḥ // nyastākṣarā dhāturasena yatra bhūrjatvacaḥ kuñjarabinduśoṇāḥ / vrajanti vidyādharasundarīṇām anaṅgalekhakriyayopayogam //	To whose sunny peaks the Siddhas repair for comfort when troubled by showers, after having enjoyed the shadow fallen on the peaks below the clouds floating round the mountains zone Where the Kirâtas mountaineers track the spoor of the lions that have killed elephants by the pearls dropping from the cavities of their claws, though they do not see their footmarks, the blood stains being washed away by the streamlets of melted snow Where the barks of the birch trees, having characters written on them with mineral fluid, and so resembling the red spots on the bodies of full grown elephants, become useful to the Vidyàdhara damsels for amatory correspondence
kapolakaṇḍūḥ karibhir vinetuṃ vighaṭṭitānāṃ saraladrumāṇām / yatra srutakṣīratayā prasūtaḥ sānūni gandhaḥ surabhīkaroti // vanecarāṇāṃ vanitāsakhānāṃ darīgṛhotsaṅganiṣaktabhāsaḥ / bhavanti yatrauṣadhayo rajanyām atailapūrāḥ suratapradīpāḥ //	Where the odour, born of the milky juice flowing from the cedar Sarala trees, rubbed against by elephants to ease the itching sensation of their temples, makes the peaks fragrant Where the phosphorescent herbs with their lustre shed into the interior of the caves, serve, at night, as lights requiring no feeding of oil, at the time of the amorous sports of the forest dwellers accompanied by fair females
udvejayaty aṅgulipārṣṇibhāgān mārge śilībhūtahime 'pi yatra / na durvahaśroṇipayodharārtā bhindanti mandāṃ gatim aśvamukhyaḥ //	Where the Asvamukhi women do not leave off their lazy gait, bowed down as they are by the weight of the hips and full breasts difficult to bear, on the path on which the snow has formed into blocks, and which therefore bites the sides of the toes and the heels
divākarād rakṣati yo guhāsu līnaṃ divā bhītam ivāndhakāram / kṣudre 'pi nūnaṃ śaraṇaṃ prapanne mamatvam uccaiḥśirasāṃ satīva //	Who protects from the sun the maker of light in his caves darkness, hiding there for shelter, being as it were afraid of light like the nightbird; indeed, with the exalted, a feeling of kinship that he is their own extends to the lowliest suppliant seeking their protection as to the most excellent
lāṅgūlavikṣepavisarpiśobhair itas tataś candramarīcigauraiḥ / yasyārthayuktaṃ girirājaśabdaṃ kurvanti vālavyajanaiś camaryaḥ // yatrāṃśukākṣepavilajjitānāṃ yadṛcchayā kiṃpuruṣāṅganānām / darīgṛhadvāravilambibimbās tiraskariṇyo jaladā bhavanti // bhāgīrathīnirjharasīkarāṇāṃ voḍhā muhuḥ kampitadevadāruḥ / yad vāyur anviṣṭamṛgaiḥ kirātair āsevyate bhinnaśikhaṇḍibarhaḥ //	Where the yaks prove his title, the Lord of the mountains, to be significant by waving over him the chauries in the shape of their tails as white as the rays of the moon, and having their beauty extended all round by the movements of the tails Where the clouds, with their forms accidentally hanging over the entrances to the caverns serving as houses, become the screens for the women of the Kinnaras, shy at their garments being snatched away From which the wind, which bears along with it the spray of the current of the Ganges and which ever and anon shakes the Devadârus gods, trees is enjoyed by the hunters who have done stalking the deer, agitating as it does the peacocks feathers attached by them to their waists
saptarṣihastāvacitāvaśeṣāṇy adho vivasvān parivartamānaḥ / padmāni yasyāgrasaroruhāṇi prabodhayaty ūrdhvamukhair mayūkhaiḥ //	Whose lotuses, growing in the lakes on the highest summits and left after being collected by the hands of the seven sages, the sun, moving on a lower level, blossoms by rays shooting upwards
