sanāt agne mṛṇasi yātudhānān na tvā rakṣāṃsi pṛtanāsu jigyuḥ / sahamūrān anu daha kravya adaḥ mā te hetyāḥ mukṣata daivyāyāḥ //	Thou, Agni, ever slayest Yātudhānas, the fiends have never con- quered thee in battles. Consume thou from the root the flesh-devourers, let none of them escape thy heavenly weapon
samāhara jātavedaḥ yat dhṛtam yat parābhṛtam / gātrāṇi asya vardhantām aṃśuḥ iva ā pyāyatām ayam /	Collect, O Jātavedas, what hath been removed and borne away. Let this man's members grow, let him swell like the tendril of a plant.
somasya iva jātavedaḥ aṃśuḥ ā pyāyatām ayam / agne virapśinam medhyam a yakṣmam kṛṇu jīvatu //	Like as the Soma's tendril, thus, O Jātavedas let him swell, Let him live, Agni I Make him fat, free from consumption, full of sap.
etāḥ te agne samidhaḥ piśāca jambhanīḥ / tāḥ tvam juṣasva prati ca enāḥ gṛhāṇa jātavedaḥ /	Here, Agni, is the fuel, here are logs that crush Pisāchas down. O Jātavedas, willingly accept them and be pleased therewith.
tārṣṭā aghīḥ agne samidhaḥ prati gṛhṇāhi arciṣā / jahātu kravyād rūpam yaḥ asya māṃsam jihīrṣati //	Accept, O Agni, with thy flame the billets of Tārshtāgha wood. Let the flesh-eater who would take the flesh of this man lose his form.
āvataḥ te āvataḥ parāvataḥ te āvataḥ / iha eva bhava mā nu gāḥ mā pūrvān anu gāḥ pitṝn asum badhnāmi te dṛḍham //	From thy vicinity I call, from near, from far, from night at hand. Stay here: depart not: follow not the Fathers of the olden time. I bind thy vital spirit fast.
yat tvā abhiceruḥ puruṣaḥ svaḥ yat araṇaḥ janaḥ / unmocana pramocane ubhe vācā vadāmi te /	If any man, a stranger or akin, hath cast a spell on thee, I with my voice to thee declare thy freedom and release there- from.
yat dudrohitha śepiṣe striyai puṃse acittyā / unmocana pramocane ubhe vācā vadāmi te / yat enasaḥ mātṛ kṛtāt śeṣe pitṛ kṛtāt ca yat / unmocana pramocane ubhe vācā vadāmi te / yat te mātā yat te pitā jamiḥ bhrātā ca sarjataḥ / pratyak sevasva bheṣajam jaradaṣṭim kṛṇomi tvā /	If thou art lying there because of mother's or of father's sin, I with my voice declare to thee thy freedom and release there- from. Accept the healing medicine, the balm thy mother and thy sire, Thy sister and thy brother bring. I make thee live through lengthened years.
iha edhi puruṣa sarveṇa manasā saha / dūtau yamasya mānu gāḥ adhi jīva purā ihi //	O man, stay here among us; stay with all thy spirit: follow not Yama's two messengers. Approach the castles where the living dwell.
anuhūtaḥ punar ehi vidvān udayanam pathaḥ / ārohaṇam ākramaṇam jīvataḥ jīvataḥ ayanam //	Come back as thou art called to come, knowing the outlet of the path, And the Approach and its ascent, the way of every living man.
mā bibheḥ na mariṣyasi jaradaṣṭim kṛṇomi tvā / niḥ avocam aham yakṣmam aṅgebhyaḥ aṅga jvaram tava /	Be not alarmed: thou wilt not die. I give thee lengthened years of life. Forth from thy members have I charmed Decline that caused the fever there.
aṅga bhedaḥ aṅga jvaraḥ yaḥ ca te hṛdaya āmayaḥ / yakṣmaḥ śyenaḥ iva prāpaptat vacā sāḍhaḥ parastarām /	Gone is the pain that racked thee, gone thy fever, gone thy heart's disease. Consumption, conquered by my voice, hath, like a hawk, fled far away.
