śiṣṭā hi prāyeṇa gurumiṣṭadevatāṃ cābhyarcya karma su pravartanta ityayamapi svayaṃ śiṣṭakramānuvartī* madhyānta vibhāga na ca bhāṣyaṃ cikīrṣustatpraṇeturvaktaśca pūjāṃ kṛtvā tadarthaviniścaye pravṛtta iti pradarśayannāha śāstrasyāsya praṇetāram ityādi /	Inasmuch as the learned commonly proceed to work after having paid homage to their spiritiual preceptor and to the divine nature. of faith, he [Vasubandhu], in order to make known that he is desirous of composing a commentary of the Madhyāntavibhagasūtra while following the course of the learned, has proceeded in the analysis of the meaning thereof, after having first paid. obeisance to the composer and to the expounder of the same.
evaṃ kṛtvā ko guṇaḥ prāpyata iti / guṇavata upakārakasya ca pūja yaiṣāṃ puṇyamupacauyate /	It is with regard to this, that he says: "To the composer of this scripture, etc." By acting thus, what good is obtained? Merit is accumulated for them, who show obeisance to the virtuous and beneficent.
puṇyopacaye ca sa mārambho vighnavināyakairanupahato'lpena prayāsena samāpyata iti /	And when because of their enterprise merit is accumulated, as removers of obtacles they will accomplish with slight labour [their] unvitiated [aims].
athavā samyakpratipāditasya praṇecoktasya vaktā vitṛtasya ca kathanena praṇetari vaktari sūtre bhāṣye ca gauravamutpādayituṃ śāstrasyāsya praṇetāram iti sarvamuktam /	Or rather, all this: "To the composer of this scripture etc.", has been said in order to bring out the authority of the sutra-text and its composer, of the expounder and his commentary, by a right exposition of the doctrines of the composer and the statements of the expounder.
tatra" praṇetṛpraṇeya "pravacanāt sūtre" gauravamutpadyate /	In this respect the authority of the sutra-text is brought forward through the exposition of the subject-matter dealt with by the composer.
asya kārikāśāstrasyārya mai tre yaḥ praṇetā /	For, the composer of this kārikā-scripture is Arya Maitreya.
sa caikajanmanā pratibaddha iti sarvabodhi sattvābhijñādhāraṇaupratisaṃvitsamāpattivaśitākṣāntivimuktīnāṃ paramaṃ pāraṃ gataḥ sarvāsu bodhisattvabhūmiṣu niḥśeṣeṇa prahauṇāvaraṇaḥ /	"He is separated [from the attainment of Buddhahood] only by one birth; accordingly he has attained the highest culmination of the Bodhisattva's supernatural faculties, power of memory, degrees of intense penetration, states of transic meditation, controlling powers degrees of steadfastness, and degrees of liberation, and has entirely removed the obscurations on all the stages of Bodhisattva perfection ".
vaktu: samyakpratipādanamukhena bhāṣye gauravamutpadyate /	The commentary acquires authority by means of being rightly set forth by the expounder.
vaktā" cāsyācāryā saṅgaḥ" /	Now the expounder thereof is Ācārya Asanga.
tasmācchutvācārya va subandhustasya bhāṣyamakarot /	The venerable Master Vasubandhu after having heard it from him, composed a commentary upon it.
tau ca paramaprajñāvityabhrāntāvabodhau dhāraṇopadeśasamarthāvitauhāmrāntaṃ sūtrārthamupadiśata iti bhāṣye gauravamutpadyate /	Both of them were possessed of the highest wisdom; thence in consequence of their faculty of remembering and teaching an unerring knowledge, the 1meaning of the sutra has here been taught by them without fail. Thus the authority of the commentary is brought out.
evaṃ ca ye puhalāḥ prāmāṇi kāsteṣāṃ sūtrabhāṣyayor gauravotpattiḥ /	It is in this way that the sutra-text and its commentary acquire authority through those individuals [whose words are regarded as] authoritative.
ye'pi dharmānusāriṇaste natrabhāṣyayoḥ sadarthamavagacchanti /	And they, who have their refuge in the dharma understand the true meaning of the sutra and the commentary.
jāte ca niścaye teṣāṃ praṇeturvaktañcāvabodhātpravicayo bhavati / tārkikāṇāṃ cāgamamātreṇa pravicayo nāpacīyata iti praṇetari vaktari ca gauravotpattiḥ //	And when a well-defined judgment has been formed, it derives its authority from the confidence in the author and the expounder; it is not only authoritative because of its mere belonging to the traditional doctrines of the philosophers. Therefore the authority of the composer and the expounder is brought out.
i damidānoṃ śāstrasya kiṃ sva rūpaṃ /	Now it is to be explained which is the essential quality of a śāstra.
śāstraṃ ki mityucyate / nāma padākṣarasamūhāvabhāsikā vijñaptayaḥ śāstraṃ /	What is it, that is called a śāstra? The [spiritual] information revealed by means of an aggregate of names, words and syllables is a sastra.
athavā lokottarajñānaprāpakaśabdaviśeṣāvabhāsikā vijñaptayaḥ śāstraṃ /	Or rather, that information, which is imparted by means of such particular words as convey the supermundane wisdom, constitutes a śāstra.
kathaṃ vi"jñaptayaḥ praṇauyanta uccante vā / praṇetṛ vaktṛprabhavatvātprajñaptīnāṃ nāca doṣaḥ /	How is [that spiritual] information composed or explained? Since it has its origin in a composer or in an expounder, there is no fault with regard to the teachings here.
śaikṣadharmāṇāṃ śaulasamādhiprajñānāṃ viśeṣeṇotpādanāt kāyavāṅmanasāmasamyakarmaṇo nivarttanaṃ samyakarmaṇi ca pravarttanaṃ /	And as by [this] teaching there is a particular production of moral practice, transic meditation and Y. higher wisdom, the righteous pupil abstains in bodily action, speech and thought from works which do not produce moral provisions, and performs acts which do produce them.
athavā śāstralakṣaṇa "sya śāsanācchāstraṃ /	Or rather, a śāstra is a śāstra because it teaches as to its special character. And this is the character of a śāstra: That teaching.
tacca śāstralakṣaṇaṃ yadupadeśena savāsana sarvakleśaprahāṇāya nirantaradaurghavividhataubraduḥkhabhautānāṃ durgatibhyo bhavāñca rakṣaṇaṃ /	which by its repeated and concentrated practice becomes clear and evident and [therefore] puts an end to all passions with their residues. It rescues us from [phenomenal] existence and from [re-birth in a realm of] misery, which is made horrible by incessant and enduring various violent pains.
tasmātakleśaśatruprahāṇāddurgatānāṃ bhavādrakṣaṇāñca śā"svalakṣaṇaṃ /	Therefore, because it rules over those enemies which are the passions and because it rescues from [phenomenal] existence and from misery, it bears the special character of a sastra.
" etacca iyamapi sarvasminmahāyāne sarvasmiṃca tadyākhyāne vidyate nānyatra /	And these two [advantages, viz. this ruling and saving] are found in the whole Mahayana and in the whole interpretation thereof, and nowhere else.
tata etacchāstraṃ /	Therefore it is a sās tra.
āha ca / yacchāsti ca kleśaripūnaśeṣān santrāyate durgatito bhavācca /	And thus it is said: "That which "chastises" our enemies, i.e. all passions and saves [us] from the misery and phenomenal existence, is, owing to its "chastising" and by virtue of its "saving" a śāstra.
tacchāsanācāṇa"guṇācca śāstram etaddyaṃ cānyamateṣu nāsti // iti //	Those two advantages are not to be found in other philosophic doctrines".
triyānamukhena saptavastusaṅagrahasya kleśajñeyāvaraṇaprahāṇaprāpakasya ma dhyā nta vibhāga kā ri kā śāstrasya hṛdi sthitatvād prathamaḥ paricchedaḥ asyeti pratyakṣopadeśaḥ /	Asya, "of this" means that there is a direct reference to [the treatise], in consequence of one taking to heart the Madhyantavibhāgakārikaśāstra which is a compendium of the seven subjects according to the Triple Vehicle, procuring the removal of the obscuration of Moral Defilement and of that of Ignorance.
praṇetāramiti kartāraṃ /	Pranetāram, "to the composer" means "to the maker", ["to the author"].
yadyapyayaṃ dhātuḥ prāpaṇārthastathāpi praśabdasaṃ yoge karaṇe draṣṭavyaḥ /	Although this verbal root [ni] has the meaning of "to lead", yet owing to its being compounded with the preposition "pra" it must be understood in the special sense of "to make".
