caturmukhamukhāmbhojavanahaṃsavadhūrmama | mānase ramatāṃ dīrgha sarvaśuklā sarasvatī ||	May the all-white Sarasvati-the Hansi midst the group of the mouth-lotuses of the four-faced [God]-find for long delight in my manasa (mind).
pūrvaśāstrāṇi saṃhṛtya prayogānupalakṣya ca | yathāsāmarthyamasmābhiḥ kriyate kāvyalakṣaṇam ||	We have condensed earlier treatises, have studied [literary] usages, and, to the best of our ability, are [now] commencing a treatment of Poetry.
iha śiṣṭānuśiṣṭānāṃ śiṣṭānāmapi sarvathā | vācāmeva prasādena lokayātrā pravartate || idamandhaṃtamaḥ kṛtsnaṃ jāyeta bhuvanatrayam | yadi śabdāhvayaṃ jyotirāsaṃsārāna dīpyate ||	All the dealings of men in this world are in every way rendered possible by virtue of languages alone, be they amongst those formulated in rules by the Sages or be they otherwise. This entire triad-of-worlds would have become blinddarkness if the light named Word had not been shining all through the Samsāra.
ādirājayaśobimbamādarśa prāpya vāṅmayam | teṣāmasaṃnidhānepi na svayaṃ paśya naśyati ||	The reflecting-object [in the form ] of the glory of the kings of yore, imaged within the mirror [in the form] of literature, though the kings be themselves absent-itself does not, mark ye, perish.
gaugaḥ kāmadudhā samyakprayuktā smaryate budhaiḥ | duṣprayuktā punargotvaṃ prayoktuḥ saiva śaṃsati ||	Word well used is declared by the wise to be the wish-milking cow; the same ill used, however, declares the user's bovine nature.
tadalpamapi nopekṣyaṃ kāvye duṣṭaṃ kathaṃcana | syādvapuḥ sundaramapi śvitreṇaikena durbhagam ||	Hence not even a slight blemish should by any means be overlooked in poetry: A body, albeit beautiful, can become loathsome [even] by one spot of leprosy.
guṇadoṣānaśāstraśaḥ kathaṃ vibhajate naraḥ | kimandhasyādhikārosti rūpabhedopalabdhiṣu || ataḥ prajānāṃ vyutpattimabhisaṃdhāya sūrayaḥ | vācāṃ vicitramārgāṇāṃ nibabandhuḥ kriyāvidhim ||	How can a man ignorant of the Science distinguish between excellences and blemishes? Has [ever] a blind man the power to comprehend distinctions in colours? 8 Hence it is that the Sages, with a view to secure people's proficiency-in-letters, have laid down, in the case of compositions of diverse styles, the methods for their making.
taiḥ śarīraṃ ca kāvyānāmalaṃkārāśca darśitāḥ | śarīraṃ tāvadiṣṭārthavyavacchinnā padāvalī ||	1 Kavyadarsa, Trans.]i. 10 ] The Kävyädarśa of Dandin They have shown what constitutes the body and what the embellishments of Poetry.
padyaṃ gadyaṃ ca miśraṃ ca tat tridhaiva vyavasthitam | padyaṃ catuṣpadī tacca vṛttaṃ jātiriti dvidhā ||	This [body] is adequately divided into just three sorts: Metrical, Prose, and Mixed. The 'metrical' consists of four feet, and this [again] falls into two classes: Vritta and Jāti.
chandovimvityāṃ sakalastatprabandho nidarśitaḥ | sā vidyā naurvivikṣūṇāṃ gambhīraṃ kāvyasāgaram ||	The detailed treatment of it (the metrical body) is set forth in Metrical Compendium, and the knowledge of it is [as] a ship for persons wishing to dive into the deep ocean of Poetry.
1 [ kāvyādarśamūlam ]kāvyādarśamūlam | muktakaṃ kulakaṃ kośa: saṃghāta iti tādṛśaḥ | sargabandhāṃśarūpatvādanuktaḥ padyavistaraḥ ||	There exists that detailed classification of Poetry into Muktaka, Kulaka, Kośa and Samghāta; but it is not mentioned here, as it is included within Sarga-bandha (or Composition-in-Cantos).
sargabandho mahākāvyamucyate tasya lakṣaṇam | āśīrnamastriyā vastunirdeśo vāpi tanmukham ||	Composition-in-Cantos is a long poem (Mahākävya) and its definition is being given [now]: Its opening is a benediction, a salutation, or a naming of the principaltheme;
itihāsakathodbhutamitaradvā sadāśrayam | caturvargaphalāyattaṃ caturodāttanāyakam ||	it turns upon the fruition of the fourfold ends and its hero is clever and noble;
nagarārṇavaśailartucandrākarkodayavarṇanaiḥ | udyānasalilakrīḍāmadhupānaratotsavaiḥ ||	By descriptions of cities, oceans, mountains, seasons, and risings of the moon or the sun; through sportings in garden or water, and festivities of drinking and love;
vipralambhairvivāhaśca kumārodayavarṇanaiḥ | mantradūtaprayāṇājināyakābhyudayairapi ||	16 Through sentiments-of-love-in-separation and through marriages, by descriptions of the birth-and-rise of Princes, and likewise through state-counsel, embassy, advance, battle, and the hero's triumph;
alaṃkṛtamasaṃkṣiptaṃ rasabhāvanirantaram | sargairanativistīrṇaiḥ śravyavṛttaiḥ susaṃdhibhiḥ ||	not too condensed, and pervaded all through with poetic sentiments and emotions; with cantos none too lengthy and having agreeable metres and wellformed joints, And in each case with an ending in a different metre, furnished;
sarvatra bhinnavṛttāntairupetaṃ lokarañjanam | kāvyaṃ kalpottarasthāyi jāyate sadalaṃkṛti ||	such a poem possessing good figures-of-speech3 1 wins the people's heart and endures longer than [even] a Kalpa.
nyūnamapyatra yaiḥ kaiścidaṅgaiḥ kāvyaṃ na duṣyati | yadyapātteṣu saṃpattirārādhayati tadvidaḥ ||	A poem, although defective in certain of these aspects, is not to be condemned, provided the excellence in respect of things contained in it wins the approval of the experts.
guṇataḥ prāgupanyasya nāyakaṃ tena vidviṣām | nirākaraṇamityeṣa mārgaḥ prakṛtisundaraḥ ||	Having first set forth the hero with [all] his excellences, through him to secure the defeat of his enemies: this is a mode natural-and-pleasing.
vaṃśavīryaśrutādīni varṇayitvā riporapi | tajjayānnāyakotkarṣakathanaṃ ca dhinoti naḥ ||	While, having [first] delineated the family, the manliness, the learning, and so forth even of the enemy, to assert, through his triumph over him, the pre-eminence of the hero, is what is approved by us.
apādaḥ padasaṃtāno gadyamākhyāyikākathe | iti tasya prabhedau dvau tayorākhyāyikā kila ||	A succession of words not amenable to division into metrical feet is called Prose. Chronicle and Tale are its two varieties.
nāyakenaiva vācyānyā nāyakenetareṇa vā | svaguṇāviṣkriyādoṣo nātra bhūtārthaśaṃsinaḥ || api tvaniyamo dṛṣṭastatrāpyanyairudīraṇāt | anyo vaktā svayaṃ veti kīdṛgvā bhedakāraṇam ||	the other by the Hero as well as by any other person. The showing forth of one's own merits is not here, in view of his being a recorder of events that have actually occurred, a blemish. This restriction, however, is not observed, in as much as there [in Akhyāyikā] also other persons can narrate.
vaktraṃ cāparavaktraṃ ca socchvāsatvaṃ ca bhedakam | cihnamākhyāyikāyāścet prasaṅgena kathāsvapi || āryādivat praveśaḥ kiṃ na vaktrāparavaktrayoḥ | bhedagdha ḍhaṃṣṭo lambhādirucchrāso vāstu kiṃ tataḥ ||	That another person narrates or he himself does it-what kind of a ground for distinction is this? If [the metres] Vaktra and Aparavaktra and the having of the title Uchchhväsa [for a sub-division] are to be the differentiating mark of an Akhyāyikā, occasionally even in Kathäs-Why, as in the case of Arya and other metres, should there not be scope for Vaktra and Aparavaktra? Lambha and other [titles for sub-divisions] are observed [in Kathäs] as a distinguishing characteristic;
prathamaḥ paricchedaḥ | tat kathākhyāyiketyekā jāti: saṃjñādvayāṅkitā | atraivāntarbhaviṣyanti śeṣāścākhyānajātayaḥ ||	let Uchchhvāsa be one of them: what matters? Hence, Katha and Akhyäy ikä constitute just one species denoted by two names. Herein also are comprised the remaining species of Narration, • 28i.
kanyāharaṇasaṃgrāmavipralambhodayādayaḥ | sargabandhasamā eva naite vaiśeṣikā guṇāḥ ||	29 ] The abduction of a maiden, battle, deception, somebody's rise-in-fortune, and such other topics are common to it (Akhyāyikā) no less than to Compositions-in-Cantos: they do not form its differentiating characteristics.
kavibhāvakṛtaṃ cihnamanyatrāpi na duṣyati | mukhamiṣṭārthasasiddhau kiṃ hi na syāt kṛtātmanām ||	For accomplished persons, in the attainment of their desired ends, can there be any occasion that may not [just as well] serve as an opening? Mixed compositions are the drama, etc.
miśrāṇi nāṭakādīni teṣāmanyatra vistaraḥ | gadyapadyamayī kāciccampūrityapi vidyate ||	Details about these [should be followed] in other works. There exists likewise a composition partly prose and partly verse known as Champū.
tadetadvāṅmayaṃ bhūyaḥ saṃskṛtaṃ prākṛtaṃ tathā | apabhraṃśaca miśraṃ cetyāhurāptāścaturvidham ||	All this literature, from another point of view, the authorities declare as being fourfold: Sanskrit, Prākrit, Apabhramśa, and Mixed.
