śrīgaṇeśāya namaḥ /	For when we come across a piece of stone, the mere fact of its being useless cannot justify the assumption that we have seen a mass of gold.
tantravārtikam /	Aphorism Also because of the contradiction of the scrip tures and directly perceived facts.
āmrāyasya kriyārthatvādānarthakyamatadarthānāṃ tasmādanityamucyate	For this reason we conclude that the Arthavāda passage in question is absolutely useless. We now proceed to prove the uselessness of Arthavada passages, as shown by their own meanings and implications.
siddhapramāṇabhāvasya dharme vedasya sarvaśaḥ /	Or, lastly, it may mean that we are not able to ascertain that the whole of the Veda is an authority for Dharma.
yarthavāda mantrāṇāmupayogo 'dhunocyate	The passage We know not, &c., is meant to be taken along with the Injunction of the appointing of the Arsheya priest.
tathā phalābhāvāt	Also because of the absence of results.
yadi tāvadgargatrirātrabrāhmaṇavedānumantraṇajñānakāle vidyamānayoreva mukhaśobhāvājijanmanoḥ saṃkīrtanaṃ na dharmaṃ prati pramāṇyam /	With reference to the GargatrrätraBrāhmana, it is saidThe face of one who knows this brightens up and again, a horse is born for him. Now, if, at the time of knowing the particular Brahmana and Mantra the brightness of the face and the birth of the horse already exist, then a mere ention of these cannot serve any purpose with regard to Dharma.
atha tvavidyamānayostataḥ svārthe 'pi /	On the other hand, if these do not exist at the time, the passages become false even intrinsically by themselves as declaring what does not exist.
vartamānāpadeśācca pratyakṣānupalabdhivirodhaḥ karmānuṣṭhānayogyapuruṣakaraṇādvidyāsaṃskārasya dīkṣitatīrthasnānādivannirākāṅkṣatvāt phalavidhitvaṃ nirākariṣyate /	If the passages be held not to refer to the present state of things, but to lay down certain results that would follow at some future time, then they become contradicted the fact of our never perceiving the occurrence of any such results. And as all learning is meant to capacitate the agent for the perform ance of sacrifices,these, being complete in themselves, exactly like the bathing of the sacrificer at the sacred places, cannot be accepted as theN Injunctions of Results, as will be shown in the first Adhikarana of the third Pada of the Fourth Adhyāya.
paunaruktyāttatra na vicārayitavyamata āha tena phalavidhitvānnirākṛtasyehā nartha kyārthavādatvavicāra iti / stutyarthatāpi cāsatyasya nāstīti vyavasthitameva	It may be urged that as the matter will be fully dealt with in that place, the question should not have been repeated here but then, there is a difference as what is proved in that Adhikarana is that the passages in question are no Injunctions of Results, but mere Arthavadas while what we are declaring now is that the Arthavada passages in question are absolutely useless and as such there is no repetition. Nor can these passages be taken as mere glorifications because as a rule false statements cannot be accepted as constituting proper glorification.
abhāgipratiṣedhāt	Because of the uselessness of others.
trīṇyapi pṛthivyādivacanāni apratiṣedhabhāginamarthaṃ pratiṣedhanti /	But we grant for the sake of argument, that these are Injunctions of Results even then we find that they lead us to believe other actions laid down in the Veda to be useless.
antarikṣe divi ca tāvadaprāptatvātpratiṣedhāviṣayatvam /	, there would be no need of performing the other elaborate actions of the Agnihotra and the Jyotishtma and as such, the Injunctions of these latter would become entirely useless.
ataśca paryudasitavyābhāvānna paryudāsaḥ /	Because of the negativing of that which is not. capable of being negatived.
anantarikṣe hyadivi ca pṛthivyāṃ nityaṃ cayanaṃ prāptamiti tadvidhiranarthako 'thāpi nityānuvādastathāpya kriyārthatvameva / pṛthivīcayanapratiṣedhaparyudāsau tu cayana vidhyabādhenāśakyau /	Nor can these be taken as exceptions, because the laying in Heaven and in the Sky never being possible these could not rightly be held to be the objects of exception because the laying is always found to be done on the Earth, which is neither Sky nor Heaven. If the two sentences be said to be a mere description of the natural state of things then they cannot be held to serve any useful purpose with regard to the performance of sacrifices. And as for the first sentence not on the Earthany negativing or excepting of the laying on Earth is not possible, without setting aside the Injunction of the laying itself and this setting aside would render a direct Injunction wholly futile.
bādhe ca vidhyānarthakyam / vika lpe'pi pakṣe bādhaḥ / kāmasaṃyogāccāgnerastyeva pākṣikatvam /	Even if the two sentences be taken as laying down optional alternatives, then, too, there would be a partial setting aside in one case of the direct Injunction. Specially as the Veda itself lays down many alter natives with regard to the laying of fire, as done with a view to different results and as such it is not right to accept Prohibitions for the mere pointing out of optional alternatives.
durbalaśca pratiṣedhaḥ /	And then, this Prohibition, too, would be extremely weak .
pṛthivīparatve sati cayane kalpyatvāt / etadevāsya svayamākulatvam/ vidhyanantarameva hiraṇyaṃ nidhāya ce tavyamiṣṭakābhiragniṃ cinutaetaccākulayet /	When the prohibition is taken with regard to the Earth, then as no such prohibition of the Earth as the place of laying could be possible, unless there were a likelihood of the action of the laying being performed it would be necessary to assume an Injunction of this laying and then as all the places where the fire could be laid, the Earth, the Sky and Heaven,are negatived, by the sentence under “consideration, such negation would lead us to the assumption of an Injunction wholly prohibiting the aforesaid laying and this is what is meant by the selfcontradiction mentioned in the Bhashya. The said prohibition would also contradict other direct Injunctions such, for instance, as the Fire should be laid after the golden plate has been put in, and the Fire is laid upon bricks both of which dis tinctly mention the Earth as the place on which the Fire is to be laid.
prarocanābuddhistu naivotpadyate	Nor is it posible for the sentences to be taken as only meant to attract people, to a certain course of action, and not as a regular injunction.
vidhinā tvekavākyatvātstutyarthatvena vidhīnāṃ syuḥ pūrvapaścodāhṛteṣveva vākyeṣu siddhānte 'bhidhātavye kimarthaṃ vāyavyavākyama panyasyate /	Because of the mention of noneternal objects. In the case of such passages asBabara Pravahani desired and the like, from among all possible significations, the words Babara Pravāhani, &c., cannot be taken as pointing to anything else either anything in connection with sacrifices, or a glorification except and as such a person cannot be said to be eternal this comes to be a mention in the Veda of a transitory object. The mention of such objects, when brought forward and urged against Babara, the son of Pravaz the authority of the Veda as a whole, can be explained in some way or other as has been done above, in Ii.
samānanyāyatvādidamapi tatra tānyapi cehodāhṛtāni draṣṭavyānīti /	Therefore, in the case of such passages, all that we can do is to take no notice of their significations, and to assume particular results to follow from the mere repetition of these.
yadyapyevaṃ tathāpyapūrvodāharaṇamabhiprāyāntaramākāṅkṣati /	to admit of the fact of such texts being read up only for being rejected just as we accept the Arthavada passages as only meant to be disre garded.
tadabhidhīyate /	In the passage in question, however, there is no such implication.
pūrvodāhṛteṣu sarvatra svārthāsatyatvamapyāśa ṅkyate / tatra kaḥ prathamameva tatpratipādanakleśamaṅgīkuryāditi prasiddha svārtha satyatvānāṃ stutidvāraikavākyabhāvena dharmapramāṇaśeṣatvamātrapratipattisau karyārthaṃ vāyavyavākyopanyāsaḥ /	It was proper for the Bhashya to put forward its own view with reference to the same Arthavāda passages that have been cited in the Purvapaksha for what special reason then, does he bring forward a different passage ? In reply to this, some people assert that as the bearing of all Arthavāda passages is the same, it does not make any difference, whether this or that passage be cited in the Purvapaksha or the Siddhanta. the Siddhanta. But though this may be the case, yet the citing of a new example always implies an ulterior motive in the mind of the author and this motive we proceed to explain As regards the passages eited in the Purva paksha, even their literal significations are open to doubt and consequently to begin with them would entail the additional initial effort of proving them to be true and inasmuch as this initial effort would be of no consequence, and as such not very desirable, the Bhashya has cited a passage, which, in its literal signification, is universally recognised to be true whereby it becomes g easier to explain, that such passages are glorifications, to be taken along with the Injunctive passages, and as such come to help in the knowledge of Dharma.
tatra bhāṣyakārāḥ prasiddhenaivai kavākyatvena stutya rthopayogaṃ vadanti /	And to facilitate the matter still further, the author of the Bhashya proceeds to show the use of Arthavadas as glorifications, by means of a passage which is instantly recognised as one to be taken along with and forming part of a direct Injunction.
