brahmarātryāṃ vyatītāyāṃ prabuddhe padmasaṃbhave / viṣṇuḥ sisṛkṣur bhūtāni jñātvā bhūmiṃ jalānugām // 	THE night of Brahman being over, and the God sprung from the lotus (Brahman) having woke from his slumber, Vishnu purposing to create living beings, and perceiving the earth covered with water, 
jalakrīḍāruci śubhaṃ kalpādhiṣu yathā purā / vārāham āsthito rūpam ujjahāra vasuṃdharām // 	Assumed the shape of a boar, delighting to sport in water, as at the beginning of each former Kalpa, and raised up the earth (from the water). 
vedapādo yūpadaṃṣṭraḥ kratudantaś citīmukhaḥ / 	His feet were the Vedas; his tusks the sacrificial stakes; 
agnijihvo darbharomā brahmaśīrṣo mahātapāḥ // 	his tongue was the fire; 
ahorātrekṣaṇo divyo vedāṅgaśrutibhūṣaṇaḥ / 	His eyes were day and night; 
ājyanāsaḥ sruvatuṇḍaḥ sāmaghoṣasvano mahān // 	his voice was similar in sound to the chanting of the Sâma-veda; 
dharmasatyamayaḥ śrīmān kramavikramasatkṛtaḥ / 	and he was of huge size. He was full of piety and veracity; 
prāyaścittamahāghoṇaḥ paśujānur mahākṛtiḥ // 	his strides and his strength were immense (like those of Vishnu); 
udgātrāntro homaliṅgo bījauṣadhimahāphalaḥ / 	his scrotum was the sacrificial seeds and grains; 
vedyantarātmā mantrasphig- vikṛtaḥ somaśoṇitaḥ // 	the hindparts (of Vishnu) in his transformation were the Mantras; his blood was the Soma juice. 
vediskandho havir gandho havyakavyādivegavān / 	his smell was that of the (sacrificial cake and other) oblations; 
prāgvaṃṣakāyo dyutimān nānādīkṣābhir anvitaḥ // 	and instructed with the initiatory ceremonies for manifold sacrifices (lasting one, or two, three, or twelve years, and others). 
dakṣiṇāhṛdayo yoga mahāmantramayo mahān / 	he was possessed of the (sacrificial and other) great Mantras employed in order to effect the union of the mind with the Supreme; 
upākarmoṣṭharuciraḥ pravargyāvartabhūṣaṇaḥ // 	his lovely, lips were the beginnings of the twohymns recited at the beginning of the animal sacrifice; 
nānācchandogatipatho guhyopaniṣadāsanaḥ / 	All sorts of sacred texts (the Gâyatrî and others) were his path in marching; 
chāyāpatnīsahāyo vai maṇiśṛṅga ivoditaḥ // 	he was accompanied by his consort Khâyâ (Lakshmî); 
mahīṃ sāgaraparyantāṃ saśailavanakānanāṃ / 	he was in size like the Manisringa mountain. 
ekārṇavajalabhraṣṭām ekārṇavagataḥ prabhuḥ // daṃṣṭrāgreṇa samuddhṛtya lokānāṃ hitakāmyayā / 	The lord, the creator, the great Yogin, plunging into the one ocean from love of the world, 
ādidevo mahāyogī cakāra jagatīṃ punaḥ // 	Raised up, with the edge of his tusks, the earth bounded by the sea together with its mountains, forests, and groves, which was immersed in the water of (the seven oceans now become) one ocean, and created the universe anew. 
