vāgarthāviva sampṛktau vāgarthapratipattaye / jagataḥ pitarau vande pārvatīparameśvarau // Ragh(K)_1.1 //	SFor the right comprehension of words and their senses, I salute Pârvati (the mountain's daughter) and Parames'vara (the supreme lord) the parents of the universe, who are (perpetually) united like words and their meanings.
kva sūryaprabhavo vaṃśaḥ kva cālpaviṣayā matiḥ / titīrṣurdustaraṃ mohāduḍupenāsmi sāgaram // Ragh(K)_1.2 //	The (exalted) race sprung from the sun, and my intellect of limited scope (to describe it),-how unequal the two! It is under a delusion that I am desirous of crossing, by means of a raft, the ocean, so difficult to be crossed.
prāṃśulabhye phale lobhādudbāhuriva vāmanaḥ // Ragh(K)_1.3 //	Dull (of intellect) and yet aspiring after a poet's fame, I shall expose myself to ridicule, like a dwarf, who, through greed, uplifts his hands for a fruit accessible (only) to the tall.
athavā kṛtavāgdvāre vaṃśe 'sminpūrvasūribhiḥ / maṇau vajrasamutkīrṇe sūtrasyevāsti me gatiḥ // Ragh(K)_1.4 //	Or rather, I shall find entrance into this race (I may enter upon the task of describing this line of kings), to which the door of description has already been opened by poets of yore, as does a thread into a gem previously perforated by a diamond-pin.
āsamudrakṣitīśānāmānākarathavartmanām // Ragh(K)_1.5 // yathāvidhihutāgnīnāṃ yathākāmārcitārthinām / yathāparādhadaṇḍānāṃ yathākālaprabodhinām // Ragh(K)_1.6 // tyāgāya sambhṛtārthānāṃ satyāya mitabhāṣiṇām / yaśase vijigīṣūṇāṃ prajāyai gṛhamedhinām // Ragh(K)_1.7 //	I, who am such, will describe the line of the Raghus, though my powers of expression are scanty, being impelled to this inconsiderate act by their (transcendental) virtues coming to my ears: the Raghus, who were pure from birth, who persevered in works until they bore fruit, who were lords of the earth bounded by the ocean, and the track of whose cars lay as far as the celestial regions (9, 5); who offered oblations to the holy fires in accord- ance with the prescribed rules, who honoured supplicants (by gifts) according to their desires, who inflicted punishment in proportion to the crime, and who (woke up, or) were on the alert at the proper time (6); who amassed wealth for giving it away in charity, who spoke sparingly for the sake of truthfulness, who were desirous of conquest for fame (alone), and who consorted with their wives solely for the sake of offspring (7); who (again) spent thei: boyhood in the study of letters, who enjoyed pleasures in their youth, who led an anchorite's life in their old age, and who finally resigned their bodies by means of yoga (i.e. fixing their min ds in meditation upon the supreme spirit).
taṃ santaḥ śrotumarhanti sadasadvyaktihetavaḥ / hemnaḥ saṃlakṣyate hyagnau viśuddhiḥ śyāmikāpi vā // Ragh(K)_1.10 //	It behoves the learned who alone can discriminate what is good from what is bad (lit. who are the causes of the distinction.; of (2) between good and bad) to listen to this (poem); for it is in fire alone that the purity or alloy of gold is tested.
vaivasvato manurnāma mānanīyo manīṣiṇām /	There was a king, by name Manu, the son of Vivasvat, esteemed by the wise, who was the first of kings, as the sacred syllble Om is of the Vedas.
tadanvaye śuddhimati prasūtaḥ śuddhimattaraḥ /	In this pure race was born a purer king, Dilipa by name, a supremely eminent monarch, just as the purer moon arose from the pure milky ocean.
vyūḍhorasko vṛṣaskandhaḥ sālaprāṃśurmahābhujaḥ / ātmakarmakṣamaṃ dehaṃ kṣātro dharma ivāśritaḥ // Ragh(K)_1.13 //	Broad-chested, stout-shouldered (lit. having shoulders like those of a bull), tall as the s'a'la tree, and massive-armed, he looked like the military virtue (heroism) appearing in a corporeal frame fitted for the discharge of its duties.
sthitaḥ sarvonnatenorvīṃ krāntvā merurivātmanā // Ragh(K)_1.14 //	Like the mountain Meru, he stood occupying (dominating) the whole earth, with a frame that exceeded all in strength, outshone all in lustre and transcended all in majesty.
ākārasadṛśaprajñaḥ prajñayā sadṛśāgamaḥ /	His intellect was commensurate with his bodily form, his knowledge with his intelligence, his undertakings with his knowledge, and his success with his undertakings.
bhīmakāntairnṛpaguṇaiḥ sa babhūvopajīvinām / adhṛṣyaścābhigamyaśca yādoratnairivārṇavaḥ // Ragh(K)_1.16 //	By his kingly virtues which were both awe-inspiring and amiable he was to his subjects, at once unapproachable and invit- ing, just as the ocean is on account of its monsters and gems.
rekhāmātramapi kṣuṇṇādātmano vartmanaḥ param / na vyatīyuḥ prajāstasya niyanturnemivṛttayaḥ // Ragh(K)_1.17 //	Acting like the rim of a wheel under a skilful driver, the subjects of him, their guide, swerved not even to the width of a line from the path that had been trodden from the days of Manu 18.
sahasraguṇamutsraṣṭumādatte hi rasaṃ raviḥ // Ragh(K)_1.18 //	He received taxes from his subjects only for the promotion of their welfare: for the sun sucks up water simply to give it back a thousand-fold (in the shape of rain).
senā paricchadastasya dvayamevārthasādhanam / śāstre ca vyāpṛtā buddhirmaurvī dhanuṣi cātatā // Ragh(K)_1.19 //	His army was but an appendage to him; his means of accomplishing his objects were only twofold-an intelligence that was unfoiled in (penetrated) the branches of learning, and the string stretched out on the bow.
phalānumeyāḥ prārambhāḥ saṃskārāḥ prāktanā iva // Ragh(K)_1.20 //	His counsels being secret and his countenance and designs inscrutable, his measures, like the impressions (left on the mind by the good or evil deeds) of a prior existence, were to be inferred only from their results.
jugopātmānamatrasto bheje dharmamanāturaḥ / agṛdhnurādade so 'rthānasaktaḥ sukhamanvabhūt // Ragh(K)_1.21 //	(Though) without fear, he protected his body; unafflicted with disease he performed religious rites; unavaricious he amassed wealth; and unaddicted he enjoyed pleasures.१०६ ( 3 ) 22.
jñāne maunaṃ kṣamā śaktau tyāge ślāghāviparyayaḥ / guṇā guṇānubandhitvāttasya saprasavā iva // Ragh(K)_1.22 //	His modest reserve, notwithstanding his knowledge; for- bearance, in spite of power; and absence of boasting, in the presence of beneficence; thus virtues, from their association in him with others (of opposite nature), were, as it were, like brothers born of the same womb (linked in a tie of brotherhood), 23.
anākṛṣṭasya viṣayairvidyānāṃ pāradṛśvanaḥ / tasya dharmaraterāsīdvṛddhatvaṃ jarasā vinā // Ragh(K)_1.23 //	He, who was not attracted by carnal pleasures, who had seen the very end of (mastered) the branches of knowledge, and who took delight in the discharge of his duty, had all the perfec- tion of old age without being (actually) aged.
sa pitā pitarastāsāṃ kevalaṃ janmahetavaḥ // Ragh(K)_1.24 //	By reason of his educating, Protecting, and maintaining his subjects, he was (virtually) their father; their (real) fathers were merely the source of their birth.
apyarthakāmau tasyāstāṃ dharma eva manīṣiṇaḥ // Ragh(K)_1.25 //	He punished criminals for the preservation of order, and had married only for progeny, so that, even his pursuit of wealth and sensual pleasures was simply the (pursuit of) Dharma (the performance of duty).
dudoha gāṃ sa yajñāya sasyāya maghavā divam / sampadvinimayenobhau dadhaturbhuvanadvayam // Ragh(K)_1.26 //	He drained (collected tributes from ) the earth for the performance of sacrifices, and Indra drained the heavens for (the growth of) crops; thus by an exchange of their wealth the two sustained the twin worlds.
na kilānuyayustasya rājāno rakṣituryaśaḥ /	Other kings, indeed, could not attain his fame for protect- ing people; for (the crime of) theft having turned away from men's property, survived only in the term (expressive of theft).
tyājyo duṣṭaḥ priyo 'pyāsīddaṣṭo 'ṅguṣṭha ivāhinā // Ragh(K)_1.28 //	A good man, though unfriendly, was acceptable to him, just as (though distasteful) medicine is to the sick; and even a friend, if wicked, was to be discarded, like a finger bitten by a cobra.
tathā hi sarve tasyāsanparārthaikaphalā guṇāḥ // Ragh(K)_1.29 //	Verily the Creator fashioned him with the ingredients of the five great elements; for all his qualities had solely the good of others (for their object).
sa velāvapravalayāṃ parikhīkṛtasāgarām / ananyaśāsanāmurvīṃ śaśāsaikapurīmiva // Ragh(K)_1.30 //	He governed the earth as if it were a single city, having the shores of the seas for its line of ramparts and the seas them- selves for its moats, and owning no other rule.
tasya dākṣiṇyarūḍhena nāmnā māgadhavaṃśajā / patnī sudakṣiṇetyāsīdadhvarasyeva dakṣiṇā // Ragh(K)_1.31 //	He had a wife, like Dakshinâ of Yajña, a princess of the royal line of the Magadhas, by name Sudakshinâ, a name grown out of her amiability (or generosity, benignity).
kalatravantamātmānamavarodhe mahatyapi /	He, the lord of the earth, though he had a large harem regarded himself as having a wife by her, a high-minded lady, and by the goddess of royal fortune.(4) 33.
tasyāmātmānurūpāyāmātmajanmasamutsukaḥ / vilambitaphalaiḥ kālaṃ sa nināya manorathaiḥ // Ragh(K)_1.33 //	(Ever) longing for the birth of a son from her, his worthy consort, he passed his days in hopes, the realization of which was long delayed.
īpsatā santatiṃ nyastā tena mantriṣu kosalā // Ragh(K)_1.34 // athābhyarcya vidhātāraṃ prayatau putrakāmyayā / tau dampatī vasiṣṭhasya gurorjagmaturāśramam // Ragh(K)_1.35 //	With a view to perform some religious rite that he might obtain a son, he took down from his arms the heavy yoke of the world (withdrew himself from the heavy task of governing the world) and entrusted it to his ministers. Then being purified, the two, husband and wife, worship- ped the Creator of the world with the desire of obtaining a son, and then started for the hermitage of Vasishtha, their spiritual guide.
snigdhagambhīranirghoṣamekaṃ syandanamāśritau / prāvṛṣeṇyaṃ payovāhaṃ vidyudairāvatāviva // Ragh(K)_1.36 //	They drove in a single chariot which made a deep but agreeable sound, and (therefore) looked like lightning and Airàvata riding a cloud of the rainy season.
