yaḥ sarvathāsarvahatāndhakāraḥ saṃsārapaṅkājjagadujjahāra / tasmai namaskṛtya yathārthaśāstre śāstraṃ pravakṣyāmyabhidharmakośam // 	He has, in an absolute manner, destroyed all blindness; He has drawn out the world from the mire of transmigration: I render homage to Him, to this teacher of truth, before composing the treatise called the Abhidharmakośa.
prajñāmalā sānucarābhidharmaḥ tatprāptaye yāpi ca yacca śāstram / tasyārthato 'smin samanupraveśāt sa cā śrayo 'syetyabhidharmakośam // 	Abhidharma is pure prajñā with its following.  It is also prajñā, and the Treatise which brings about the obtaining of pure prajñā.  The present work is called the Abhidharmakośa because the Abhidharma enters into it through its meaning; or because the Abhidharma constitutes its foundation.
dharmāṇāṃ pravicayamantareṇa nāsti kleśānāṃ yata upaśāntaye 'bhyupāyaḥ / kleśaiśca bhramati bhavārṇave 'tra lokastaddhetorata uditaḥ kilaiṣa śāstrā // 	Apart from the discernment of the dharmas, there is no means to extinguish the defilements, and it is by reason of the defilements that the world wanders in the ocean of existence. So it is with a view to this discernment that the Abhidharma has been, they say, spoken [by the Master].
sāsravānāsravā dharmāḥ saṃskṛtā mārgavarjitāḥ / sāsravāḥ āsravāsteṣu yasmātsamanuśerate // 	The dharmas are impure, “in a relationship with the defilements”, or pure, “with no relationship to the defilements”.  Conditioned dharmas, with the exception of the Path, are impure.  They are impure because the defilements adhere to them.
anāsravā mārgasatyaṃ trividhaṃ cāpyasaṃskṛtam / ākāśaṃ dvau nirodhau ca tatrākāśamanāvṛtiḥ // 	The undefiled truth of the Path and the three unconditioned things are pure.  Space and the two types of extinctions.  Space is “that which does not hinder.”
pratisaṃkhyānirodho yo visaṃyogaḥ pṛthak pṛthak / utpādātyantavighno 'nyo nirodho 'pratisaṃkhyayā // 	Pratisaṃkhyānirodha is disjunction.  Each [disjunction occurs] separately.  A different type of extinction, which consists of the absolute hindering of arising, is called apratisaṃkhyānirodha.
te punaḥ saṃskṛtā dharmā rūpādiskandhapañcakam / sa evādhvā kathāvastu saniḥsārāḥ savastukāḥ // 	Conditioned things are the fivefold skandhas, matter, etc.  Conditioned things are the paths; they are the foundations of discourse; they are “possessed of leaving”; they are possessed of causes”.
ye sāsravā upādānaskandhāste saraṇā api / duḥkhaṃ samudayo loko dṛṣṭisthānaṃ bhavaśca te // 	When they are impure, they are upānānaskandhas.  They are called “of battle”.  They are also suffering, arising, the world, the locus of false opinions, existence.
rūpaṃ pañcendriyāṇyarthāḥ pañcāvijñaptireva ca / tadvijñānāśrayā rūpaprasādāścakṣurādayaḥ // 	Rūpa, or matter, is the five sense organs, five objects, and avijñapti.  The points of support of the consciousness of these things, namely the subtle material elements, are the five organs, the organ of sight, etc.
rūpaṃ dvidhā viṃśatidhā śabdastvaṣṭavidhaḥ rasaḥ / ṣoḍhā caturvidho gandhaḥ spṛśyamekādaśātmakam // 	Visible matter is twofold.  Or twentyfold.  Sound is eightfold.  Taste is of six types.  Odor is fourfold.  The tangible is of eleven types.
vikṣiptācittakasyāpi yo 'nubandhaḥ śubhāśubhaḥ / mahābhūtānyupādāya sa hyavijñaptirucyate // 	There is a serial continuity also in a person whose mind is distracted, or who is without mind, pure or impure, in dependence on the primary elements: this is called the avijñapti.
bhūtāni pṛthividhāturaptejovāyudhātavaḥ / dhṛtyādikarmasaṃsiddhā kharasnehoṣṇateraṇāḥ // 	The primary elements are the elementary substance “earth”, and the elementary substances “water”, “fire” and “wind”.  They are proven to exist by the actions of support, etc.  They are solidity, humidity, heat and motion.
pṛthivī varṇasaṃsthānamucyate lokasaṃjñayā / āpastejaśca vāyustu dhātureva tathāpi ca // 	In common usage, what is designated by the word “earth” is color and shape.  The same for water and fire.  Wind is either the wind element,  Or else [color and shape].
indriyārthāsta eveṣṭā daśāyatanadhātavaḥ / vedanānubhavaḥ saṃjñā nimittodgrahaṇātmikā // 	These same organs and objects are regarded as ten āyatanas, ten dhātus.  Sensation is painful impression, etc.  Ideas consist of the grasping of characteristics.
