prathamaṃ kośasthānam oṃ namo buddhāya	
yaḥ sarvathāsarvahatāndhakāraḥ saṃsārapaṅkājjagadujjahāra /	He has, in an absolute manner, destroyed all blindness. He has drawn out the world from the mire of transmigration.
tasmai namaskṛtya yathārthaśāstre śāstraṃ pravakṣyāmyabhidharmakośam //	I render homage to Him, to this teacher of truth, before composing the treatise called the Abhidharmako'a.
śāstraṃ praṇetukāmaḥ svasya śāsturmāhātmyajñāpanārthaṃ guṇākhyānapūrvakaṃ tasmai namaskāramārabhate ya iti /	Desiring to compose a treatise, with the intention of making known the greatness of his master, the author undertakes to render him homage and to first present his qualities.
buddhaṃ bhagavantamadhikṛtyāha hatamasyāndhakāramanena veti hatāndhakāraḥ /	“He” refers to the Buddha, the Blessed One.
sarveṇa prakāreṇa sarvasmin hatāndhakāraḥ sarvathāsarvahatāndhakāraḥ /	“He has destroyed all blindness,” that is to say, by him or through him blindness with respect to all things is destroyed.
ajñānaṃ hi bhūtārthadarśanapratibandhādhakāram /	“Blindness” is ignorance, for ignorance hinders the seeing of things as they truly are.
tacca bhagavato buddhasya pratipakṣalābhenātyantaṃ sarvathā sarvatra jñeye punaranutpattidharmatvāddhatam / ato 'sau sarvathāsarvahatāndhakāraḥ /	By this, the Buddha, the Blessed One is sufficiently designated, for he alone, through the possession of the antidote to ignorance, has definitely destroyed all ignorance with respect to all knowable things, so that it cannot rearise.
pratyaikabuddhaśrāvakā api kāmaṃ sarvatra hatāndhakārāḥ /	But the Pratyekabuddhas and the Śrāvakas have also destroyed all blindness, for they are freed from all ignorance defiled by the. But they do not know the qualities proper to the Buddha, objects very distant in space or time, nor the infinite complex of things;
kliṣṭasaṃmohātyantavigamāt / na tu sarvathā / tatha hyeṣāṃ buddhadharmeṣvativiprakṛṣṭadeśakāleṣu artheṣu cānantaprabhedeṣu bhavatyevākliṣṭamajñānam /	therefore, they have not destroyed blindness in an absolute manner, for the ignorance freed from the defilements is active in them.
ityātmahitapratipattisaṃpadā saṃstutya punastameva bhagavantaṃ parahitapratipattisaṃpadā saṃstauti saṃsārapaṅkājjagadujjahāreti /	Having thus praised the Blessed One from the point of view of qualities useful to himself, the author praises him from the point of view of qualities useful to others: “He has drawn-out the world from the mire of transmigration.”
saṃsāro hi jagadāsaṅgasthānatvāt duruttaratvācca paṅkabhūtaḥ /	Transmigration is a mire, because the world is bound up in it, and because it is difficult to traverse.
tatrāvamagnaṃ jagadatrāṇamanukampamāno bhagavān saddharmadeśanāhastapradānairyathābhavyamabhyuddhṛtavān	The Blessed One, having pity on the world which finds itself drowned without recourse in this mire, has pulled it out, as much as possible, by extending to each one the hands of the teaching of the Good Law.
iti ya evamātmaparahitapratipattisaṃpadā yuktastasmai namaskṛtyeti śirasā praṇipatya /	“I render homage,” by prostrating myself even to my head “to this teacher of truth:” teacher of truth,” because he teaches in conformity with that which is, without error. By thus qualifying the Blessed One.
yathārthamaviparītaṃ śāstīti yathārthaśāstā / anena parahitapratipattyupāyamasyāviṣkaroti /	The author indicates the manner in which the Blessed Oxe is useful to others.
yathābhūtaśāsanācchāstā bhavanntasau saṃsārapaṅkājjagadujjahāra na tvṛddhivarapradānaprabhāveṇeti /	It is by the true teaching that the Blessed One, the teacher, has pulled the world our of the mire of transmigration, not by his supernatural powers, nor by the granting of favors.
tasmai namaskṛtya kiṃ kariṣyāmī tyāha śāstraṃ pravakṣyāmi /	After having rendered homage to this teacher of truth, what will the author do? “I shall compose a treatise.”
śiṣyaśāsanācchāstram /	A treatise is that which instructs disciples.
katamacchāstramityāha abhidharmakośam	Which treatise? The Abhidharmakośa.
ko 'yamabhidharmo nāma /	What is Abhidharma?
prajñā 'malā sānucarā 'bhidharmaḥ	Abhidharma is pure prajñā with its following.
tatra prajñā dharmapravicayaḥ/	Prajñā which will be defined below is the discernment of the dharmas.
amaleti anāsravā / sānucareti saparivārā /	Pure prajñā is undefiled prajñā.
evamanāsravaḥ pañcaskandhako 'bhidharma ityuktaṃ bhavati /	The “following” of prajñā is its escort, namely the five pure skandhas which coexists with prajña.
eṣa tāvat pāramārthiko 'bhidharmaḥ / sāṃketikastu	Such is the absolute meaning of Abhidharma.
tatprāptaye yāpi ca yacca śāstram /	It is also prajñā, and the Treatise which brings about the obtaining of pure prajñā. In common usage, the word Abhidharma also designates all prajñā which brings about the obtaining of Abhidharma in the absolute sense.
yāpi ca śrutacintābhāvanāmayī sāsravā prajñā upapattipratilambhikā ca sānucarā /	Whether the word "defiled prajñā" is innate or natural, or the result of effort, hearing, reflection, or absorption, it is called Abhidharma.
yacca śāstramasyāḥ prāptyarthamanāsravāyāḥ prajñāyāḥ tadapi tatsaṃbhārabhāvādabhidharma ityucyate /	The Treatise is also called Abhidharma because it leads to the attainment of pure prajñā.
nirvacanaṃ tu svalakṣaṇadhāraṇād dharmaḥ /	Dharma is that which has self-characteristics.
tadayaṃ paramārthadharmaṃ vā nirvāṇaṃ dharmalakṣaṇaṃ vā pratyabhimukho dharma ityabhidharmaḥ / ukto 'bhidharmaḥ / idaṃ tu śāstraṃ kathamabhidharmakośam / tasyārthato 'smin samanupraveśāt sa cāśrayo syetyabhidharmakośam  // sa hi śāstrasaṃjñako 'bhidharma etasminnarthato yathāpradhānamantarbhūta ityetacchāstraṃ tasya kośasthānīyaṃ bhavati / athavā so 'bhidharma etasyāśrayabhūtaḥ śāstrasya / tato hyetannirākṛṣṭam /	Abhidharma envisions the dharma that is the object of supreme knowledge, or Nirvāṇa.
ataḥ sa evāsyābhidharmaḥ kośa ityetacchāstramabhidharvarmakośam / kimarthaṃ punarabhidharmopadeśaḥ kena cāyaṃ prathamata upadiṣṭo yaṭa ācāryo 'bhidharmakośaṃ vaktumādriyata iti //	The Abhidharmakośa is named so because it incorporates the Abhidharma's meaning and serves as its foundation.
āha// dharmāṇāṃ pravicayamantareṇa nāsti kleśānāṃ yata upaśāntaye 'bhyupāyaḥ / kleśaiśca bhramati bhavārṇave 'tra lokastaddhetorata uditaḥ kilaiṣa śāstrā //	Apart from the discernment of the dharmas, there is no means to extinguish the defilments, and it is by reason of the defilements that the world wanders in the ocean of existence. So it is with a view to this discernment that the Abhidharma has been, they say, spoken.
yato na vinā dharmapravicayenāsti kleśopaśamābhyupāyaḥ / kleśāśca lokaṃ bhramayanti saṃsāramahārṇeve 'sminan / atastaddhetostasya dharmapravicayasyārthe śāstrā kila buddhenābhidharma uktaḥ /	Apart from the discernment of dharmas, there does not exist any means for the extinguishing of the defilements, and these are the defilements which cause the world to wander in the great ocean of.
nahi vinā 'bhidharmopadeśena śiṣyaḥ śakto dharmān pravicetumiti /	For, without the teaching of the Abhidharma, a disciple would be incapable of discerning the dharmas.
sa tu prakīrṇa ukto bhagavatā bhadantakātyāyanīputra-prabhṛtibhiḥ piṇḍīkṛtya sthapitobhadanta dharmatrāto dānavargīyakaraṇavadityāhurvaibhāṣikāḥ	However, the Vaibhasikas explain, the Blessed One spoke the Abhidharma in fragments. And in the same way that the Sthavira Dharmatrāta made a collection of the Udāṇas scattered throughout the Scriptures, the Udānavarga, in this same way the Āryan Katyāyāniputra and the other Saints established the Ābhidharma.
katame punaste dharmā yeṣāṃ pravicayārthamabhidharmopadeśa ityāha	What are the dharmas of which the Abhidharma teaches the discerning?
sāsravā 'nāsravā dharmāḥ	The dharmas are impure, “in a relationship with the defilements,” or pure, “with no relationship to the defilements.”
eṣa sarvadharmāṇāṃ samāsanirddeśaḥ /	‘This is the complete teachings of all the dharmas.
tatra katame sāsravā dharmā ityāha	What are the impure dharmas?
saṃskṛtā mārgavarjitāḥ / sāsravāḥ	Conditioned dharmas, with the exception of the Path, are impure.
mārgasatyaṃ varjayitvā 'nye saṃskṛtā dharmāḥ sāsravāḥ / kiṃ kāraṇam /	With the exception of the Path, all conditioned dharmas are.
āsravāsteṣu yasmāt samanuśerate  //	They are impure because the defilements adhere to them. Without doubt certain defilements, for example false views, can have the Path or the unconditioned dharmas, for their object.
kāmaṃ nirodhamārgasatyālambanā api āsravā upajāyante na tinuśerate tatreti na tayoḥ sāsravatvaprasañgaḥ /	This does not make the Path or these dharmas impure, or in a relationship with the defilements, because the defilements do not adhere to them.
yathā 'tra nānuśerate tat paścādanuśayanirdeśa eva jñāpayiṣyāmaḥ /	This point will be explained later in the Fifth Chapter.
uktāḥ sāsravāḥ / anasravāḥ katame / anāsravā mārgasatyaṃ trividhaṃ cāpyasaṃskṛtam / katamattri vidham / ākāśaṃ dvau nirodhau ca	The undefiled truth of the Path and the three unconditioned things are pure.
katamau dvau / pratisaṃkhyānirodho 'pratisaṃkhyānirodhaśca /	The two extinctions are pratisaṁkhyānirodha, extinction due to knowledge, and apratisaṁkhyānirodha, extinction not due to knowledge.
ityetadākāśādi trividhamasaṃskṛtaṃ mārgasatyaṃ cānāsravā dharmāḥ / kiṃ kāraṇam / nahi teṣvāsravā anuśerata iti / yadetat trividhamasaṃskṛtamuddiṣṭam	The three unconditioned things and the truth of the Path are pure dharmas because the defilements do not adhere to them.
tatrākāśamanāvṛtiḥ  //	Space is “that which does not hinder. ” Space has for its nature not hindering matter which, in fact, takes.
anāvaraṇasvabhāvamākāśaṃ yatra rūpasya gatiḥ //	place freely in space; and also of not being hindered by matter, for space is not displaced by matter.
pratisaṃkhyānirodho yo visaṃyogaḥ	Pratisaṁkhyānirodha is disjunction.
yaḥ sāsravairdharmairvisaṃyogaḥ sa pratisaṃkhyānirodhaḥ /	disjunction from the impure dharmas īs pratisaṃkhyānirodha. Pratisaṃhkhyāna or pratiaṃhhya signifies a certain pure prajñā, the comprehension of the Truths.
duḥkhādīnāmāryasatyānāṃ pratisaṃkhyānaṃ pratisaṃkhyā prajñāviśeṣastena prāpyo nirodhaḥ /	The “extinction” of which one takes possession by this prajñā is called pratásaṁkhyānirodha;
pratisaṃkhyānirodhaḥ / madhyapadalopāt gorathavat /	we could say pratisaṃkhya-nirodha, “the extinction obtained through pratisaṃhkhyā, but the middle word is elided, as in the expression “0xcaṟt, and ṉot “cart hitched to oxen”.
kiṃ punareka eva sarveṣāṃ sāsravāṇāṃ dharmāṇāṃ pratisaṃkhyānirodhaḥ / netyāha /	Is there but one single pratisaṁkhyānirodha from all of the impure dharmas?
kiṃ tarhi /	Why is this?
pṛthak pṛthak /	Each separately. Each disjunction taken separately is pratisaṁkhyānirodha.
yāvanti hi saṃyogadravyāṇi tāvanti visaṃyogadravyāṇi /	The objects of “disjunction” are as numerous as the objects of “junction”.
anyathā hi duḥkhadarśanaheyakleśanirodhasākṣātk karaṇāt sarvakleśanirodhasākṣātkriyā prasajyeta /	If it were otherwise, if pratitaṁkhyānirodha were single, then a person who has experienced the extinction of the defilement which is abandoned by seeing the Truth of Suffering, would have obtained at. It would be useless for him to cultivate the part of the Path which is opposed to these defilements.
sati caivaṃ śeṣapratipakṣabhāvanāvaiyarthyaṃ syāt /	This does not mean that all extinction is alike, that there is nor an extinction corresponding to another extinction.
yattarhyuktam “asabhāgonirodha” ityasya ko 'rthaḥ / nāsya kaścit sabhāgaheturasti nāsau kasyacidityayamasya vākyasyārtho na tu nāsya kaśicat sabhāgo 'stīti /	This means that extinction does not have a "cause corresponding to its effect," and that it is not a "cause corresponding to its effect.
uktaḥ pratisaṃkhyānirodhaḥ // utpādātyantavighno 'nyo nirodho 'pratisaṃkhyayā  //	A different type of extinction, which consists of the absolute hindering of arising, is called epratisankhyānirodha.
anāgatānāṃ dharmāṇāmutpādasyātyantaṃ vighnabhūto visaṃyogād yo 'nyo nirodhaḥ so 'pratisaṃkhyānirodhaḥ / na hyasau pratisaṃkhyayā labhyate / kiṃ tarhi /	Apratisaṃkhyānirodha is an extinction which is different from "disjuṇction; " it consists of the absolute hindering of the arising of future dharmas.
pratyayavaikalyāt /	It is so called because it is obtained, not by the comprehension of the Truths, but by the insufficiency of the causes of arising. odors, tastes and tangibles pass from the present into the past.
yathaikarūpavyāsaktacakṣurmanaso yāni rūpāṇi śabdagandharasaspraṣṭavyāni cātyayante tadālambanaiḥ pañcabhirvijñānakāyairna śakyaṃ punarutpattum na hi te satyā atītaṃ viṣayamālambayi tulmiti /	It follows that the five sense consciousness, the visual consciousness, etc. , which have had for their object other visible matter, sounds, odors, tastes and tangibles, cannot arise, for the sense consciousnesses are not capable of grasping their object when the object is past.
ataḥ sa teṣāmapratisaṃkhyānirodhaḥ pratyayavaikalyāt prāpyate /	There is thus an absolute hindering of the arising of the said consciousnesses, by reason of the insufficiency of the cause of arising.
catuṣkoṭikaṃ cātra bhavati / santi te dharmā yeṣāṃ pratisaṃkhyānirodha eva labhyate /	Here we have a four-fold alternative: solely pratisaṁkhyānirodha of the impure dharmas, past, present, and destined to arise;
tadyathā atitapratyutpannotpattidharmāṇāṃ sāsravāṇām /	solely apratisaṁkhyānirodha of pure, conditioned dharmas, not destined to arise;
santi yeṣāmapratisaṃkhyānirodha eva / tadyathā 'nutpattidharmāṇāmanāsravasaṃskṛtānām / santi te yesāmubhayam / tadyathā sāsravāṇāmanutpasttidharmāṇām / santi yeṣāṃ nobhayam /	pratisañkhyānirodha and apratisaṃkhyānirodha of impure dharmas, not destined to arise;
tadyathā atītapratyutpannotpattidharmāṇāmaṇāsravāṇāmiti / uktaṃ trividhamasaṃskṛtam //	and neither pratisaṃkhyānirodha nor apratisaṁkhyanirodha of pure dharmas, past, present or destined to arise.
yattūktaṃ “saṃskṛtā mārgavarjitāḥ /	We have said that the impure dharmas are the conditioned dharmas, minus the Path.
sāsravā” iti katame te saṃskṛtāḥ / te punaḥ saṃskṛtā dhārmā rūpādiskandhapañcakam /	What are the conditioned dharmas?
rūpaskandho vedanāskandhaḥ saṃskāraskandho vijñānaskandhaścetyete saṃskṛtā dharmāḥ /	These are the aggregate of matter, the aggregate of the sensations, the aggregate of ideas, the aggregate of mental formations, and the aggregate of consciousness.
sametya saṃbhūya pratyayaiḥ kṛtāḥ iti saṃskṛtāḥ /	Saṃbrṛta, conditioned, is explained etymologically as “that which has been created by causes in union and combination.”
nahyekapratyayajanitaṃ kiñcidastīti /	There is ṅṉo dharma which is engendered by a single cause. Even though the expression sarskrṛ̥ta signifies “that which has been created,” it also applies to future dharmas and to present dharmas, as well as to past dharmas; in fact, a dharma does not change its nature by changing its time period.
tajjātīyatvādanāgateṣvavirodho dugdhendhanavat /	In the same way, one calls milk iñ the udder dugdha, “that which has been drawn,” and kindling indhana, or “wood to be burned.” Conditioned things are the paths;
ta evādhvā kathāvastu saniḥsārāḥ savastukāḥ  //	they are the foundations of discourse; they are “possessed of leaving; ” they are “possessed of causes.” Conditioned things are paths—that is to say, the time periods, the past, present and future—because they have for their nature. In the same way, one says that a path led somewhere, that it goes, or that it will go to the town.
ta eva saṃskṛtā gatagacchadgamiṣyadbhāvādadhvānaḥ adyante 'nitayatyeti vā /	Or rather conditioned things are called paths because they are devoted by impermanence.
kathā vāvāyam tasyā vastu nāma /	Discourse, means words, or speech; discourse has names or words for its foundation.
sārthakavastugrahaṇāt tu saṃskṛntaṃ kathāvastūcyate /	Should one take literally the definition given by the stanza, and say that conditioned things are words? By “foundations of discourse” one should understand “the foundations of discourse, that is, words, together with that which the words signify.”
anyathā hi urakaraṇagrantho virudhyeta /	If we understand “foundations of discourse” to be only words, we would be at variance with the Prakaraṇapāda which says;
“kathāvastūnyaṣṭādaśabhirdhatubhiḥ saṃgṛhītāni /“	“The kathāvastus, the foundations of discourse, are embraced within the eighteen dhātur”.
niḥsaraṇaṃ niḥsāraḥ sarvasya saṃskṛtasya nirvāṇam / tadeṣāmastīti saniḥsārāḥ / sahetukatvāt savastukāḥ /	Niḥsāra signifies “leaving” which is the Nirvāṇa of all conditioned things. As one should depart from conditioned things, one qualifies them as “endowed with leaving.”
hetuvacanaḥ kila vastuśabda iti vaibhāṣicāḥ /	Conditioned things are dependent on causes; they are thus.
ityete saṃskṛtadharmauaryāyāḥ / ta eva puyaḥ saṃskṛtā dharamāḥ /	Such are the diverse synonyms of “conditioned things.”
ye sāsravā upādānaskandhāste ataḥ kiṃ diddhaṃ /	When they are impure, they are upādānaskandhas.
ya upādānaskandhāḥ skandhā api te syuḥ eva nopādānaskandhāḥ /	Impure conditioned things constitute the five wpādānaskandhas. Everything that is upādānaskandha is shandha;
anāsravāḥ saṃskārā iti	pure conditioned things are included within the skandhas, but are not included within the upādānaskandhas.
tatra upādānāni kleśāḥ /	The upādānas are defilements.
tatsaṃbhūtatvādupādānaskandhāḥ // truṇatupāgnivat /	The upādānaskandhas are so called because they proceed from the defilements, as one says “grass fire” or “straw fire;
taddhidheyatvādvā rājapurūpavat /	” or rather because they are governed by the defilements, as one says “the king’s man;
upādānāni vā tebhyaḥ saṃbhavantīti upādānaskandhāḥ puṣpaphalavṛkṣavat /	” or rather because they give rise to the defilements, as one says “flower-bearing tree” or “frnit-bearing tree.”
ta eva sāsravā dharmā ucyante / saraṇā api /	They are called “of battle.”
raṇsā hi kleśāḥ / ātmapāravyāvādhanāt / stadanuśayitatvāt saraṇāḥ / sāsravavat /	The defilements are of battle because they injure oneself and others. Impure conditioned things are qualified “of battle,” “in a relationship with battle,” because the defilements of battle adhere to.
punaḥ duḥkhaṃ samudayo loko dṛṣṭisthānaṃ bhavaśca te  //	They are also suffering, arising, the world, the locus of false opinions, existence.
āryāṇāṃ pratikūlatvādduḥkham /	Suffering, because they are odious to the Saints.
samudetyasmād duḥkhamiti samudayaḥ /	Arising, because suffering arises from them.
lakṣyata iti lokaḥ /	World, because they are in the process of decomposition.
dṛṣṭirasmiṃstiṣṭhatyanuśayanāditi dṛṣṭisthānam /	Locus of opinions, because the five opinions abide in them and adhere to them.
bhavatīti bhavaḥ ityete sāsravāṇasaṃ dharmāṇāmānvarthaparyāyāḥ	Existence, because it exists.
pañca rūpādayaḥ skandhā ityuktam / tatra	We have seen that there are five skandhas. Let us first study rāpaskandha.
rūpaṃ pañcendriyāṇyarthāḥ pañcāvijñaptireva ca /	Rūpa, or matter, is the five sense organs, five objects, and avijñapti.
pañcendriyāṇi cakṣuḥśtrotragrhāṇajihvākāyendariyā ṇa /	The five organs are the organs of sight, hearing, smell, taste and touch.
pañcārthāsteṣāmevacakṣurādīnāmindriyāṇāṃ yathāsvaṃ ye pañca viṣayāḥ rūpaśabdagandharasaspraṣṭavyākhyāḥ /	The five objects of the five organs are visible matter, sounds, odors, tastes and tangibles.
avijñaptiśceti /	And avġ̥ñapti;
etāvān rūpaskandhaḥ	such is rūpaskandha.
tatra ya ete pañca rūpādayo 'rthā uktāḥ /	The points of support of the consciousnesses of these things, namely the subtle material clements, aṟe the five.
tadvijñānāśrayā rūpaprasādāścakṣurādayaḥ  // rūpaśabdagandharasaspraṣṭavyavijñānānāmāśrayabhūtā ye pañca rūpātmakāḥ prasādāste yathākramaṃ cakṣuḥśrotraghrāṇajihvākāyā veditavyāḥ /	The five which are the point of support of the consciousnesses of visible matter, sounds, odor, taste and tangibles, and which consist of the suprasensible subtle material elements, are, in this order, the organs of sight, hearing, smell, taste, and touch.
yathoktaṃ bhagavatā “cakṣurbhikṣo ādhyātmikamāyatanaṃ catvāri mahābhūtānyupādāya” rūpa prasāda iti vistaraḥ / yānyetāni cakṣurādīnyuktani tadvijñānāśrayā rūpaprasādāścakṣurādayaḥ /	The Blessed One said in fact, “The eye, Oh Bhikṣus, an internal āyatana, a subtle matter derived from the primary elements.”
cakṣurvijñānādyāśrayā ityarthaḥ / evaṃ kṛtvā prakaraṇagraṇtho 'pyanuvṛtto bhavati / “cakṣuḥ katamat /	Or rather, the points of support of the visual consciousness, or eye consciousness, etc. This interpretation is in conformity with the Prakaraṇa which says: “What is the organ of sight?
cakṣurvijñānāśrayo rūpaprasāda” iti vistaraḥ / nirddiṣṭāni pañcendriyāṇi /	It is the subtle matter which is the support of the consciousness of sight.”
arthāḥ pañcā nirddeśyāḥ / tatra tāvat]	Let us now examine the five objects beginning with visible matter, rūpāyatana.
